ID_Ticket,Fecha_Hora,RUT_Cliente,Mesa,Producto_Categoria,Producto_Detail,Cantidad,Precio_Unitario_IVA,Metodo_Pago
TX-22448,2025-07-18 10:09:03,11223344-5,Mesa 1,Reposteria ,muffin vainilla,1.0,2100,Efectivo
TX-22448,45856.4259,11223344-5,Mesa 1,PASTELERIA,donas,2.0,$ 2.200,Efectivo
TX-22448,18/07/2025 10:16,11223344-5,Mesa 1,Sandwichería,CROISSANT MECHADA,1.0,5690,Efectivo
TX-22449,2025-07-18 10:34:41,Consumidor Final,Mesa 5,Sándwiches,Sándwich J/Q,1.0,3800,Efectivo
TX-22449,2025-07-18 10:41:22,Consumidor Final,Mesa 5,SANDWICH,sandwich caprese,1.0,4990,Efectivo
TX-22449,18/07/2025 11:26,Consumidor Final,Mesa 5,Sandwichería,CROISSANT CAPRESE,3.0,4790,Efectivo
TX-22450,2025-07-18 12:20:46,Consumidor Final,Mesa 8,PASTELERIA,muffin vainilla,1.0,2100,Débito
TX-22450,2025-07-18 12:32:23,Consumidor Final,Mesa 8,Sándwiches,croissant jq,3.0,4500,Débito
TX-22450,45856.5884,Consumidor Final,Mesa 8,bebestibles,Jugo Naranja Natural,2.0,2990,Débito
TX-22451,2025-07-18 16:29:43,Consumidor Final,Mesa 7,CAFÉ,te negro,2.0,2100,Crédito
TX-22451,2025-07-18 17:38:40,Consumidor Final,Mesa 7,CAFÉ,cafe latte ,3.0,3200,Crédito
TX-22451,2025-07-18 18:14:14,Consumidor Final,Mesa 7,Cafés,TE NEGRO,1.0,2100,Crédito
TX-22452,2025-07-18 18:25:29,Consumidor Final,Para Llevar,Cafés,Mochaccino,1.0,3400,Efectivo
TX-22452,2025-07-18 18:34:13,Consumidor Final,Para Llevar,CAFÉ,AMERICANO,1.0,$ 2.200,Efectivo
TX-22452,2025-07-18 18:36:19,Consumidor Final,Para Llevar,Repostería,MUFFIN VAINILLA,1.0,2100,Efectivo
TX-22453,45856.7794,Consumidor Final,Para Llevar,sandwicheria,Sándwich Mechada Queso,1.0,$ 5.490,Débito
TX-22453,18/07/2025 18:50,Consumidor Final,Para Llevar,Cafés,MOCA,2.0,$ 3.400,Débito
TX-22453,2025-07-18 18:55:06,Consumidor Final,Para Llevar,Reposteria ,dona rellena,1.0,2200,Débito
TX-22454,2025-07-18 19:00:27,21445887-5,Mesa 6,BEBIDAS,Jugo Naranja Natural,1.0,$ 2.990,Transferencia
TX-22454,2025-07-18 19:37:08,21445887-5,Mesa 6,cafes,AMERICANO,1.0,2200,Transferencia
TX-22454,45857.3799,21445887-5,Mesa 6,bebestibles,Jugo Naranja Natural,1.0,2990,Transferencia
TX-22455,45857.3835,Consumidor Final,Mesa 5,CAFÉ,cafe latte ,3.0,3200,Transferencia
TX-22455,2025-07-19 09:12:42,Consumidor Final,Mesa 5,Cafe,Café Latte,1.0,3200,Transferencia
TX-22455,19/07/2025 09:15,Consumidor Final,Mesa 5,SANDWICH,Sándwich Jamón-Queso,3.0,3800,Transferencia
TX-22456,19/07/2025 09:17,Consumidor Final,Mesa 8,Bebestible,leche platano,1.0,2700,Débito
TX-22456,2025-07-19 09:23:28,Consumidor Final,Mesa 8,Bebestibles,JUGO PIÑA,1.0,2990,Débito
TX-22456,2025-07-19 09:32:06,Consumidor Final,Mesa 8,SANDWICH,sandwich caprese,1.0,4990,Débito
TX-22457,2025-07-19 09:35:47,Consumidor Final,Mesa 5,Sándwiches,Croissant Mechada Queso,1.0,5690,Crédito
TX-22457,19/07/2025 09:38,Consumidor Final,Mesa 5,Cafe,Capu ,1.0,3100,Crédito
TX-22457,2025-07-19 09:51:27,Consumidor Final,Mesa 5,Sándwiches,sandwich caprese,3.0,$ 4.990,Crédito
TX-22458,2025-07-19 09:56:33,19332554-K,Mesa 2,Bebestibles,Té Matcha Latte,1.0,3600,Débito
TX-22458,2025-07-19 09:56:58,19332554-K,Mesa 2,Cafés,Mochaccino,1.0,3400,Débito
TX-22458,2025-07-19 09:58:25,19332554-K,Mesa 2,reposteria,MUFFIN VAINILLA,,$ 2.100,Débito
TX-22459,45857.4167,Consumidor Final,Mesa 6,Cafe,Cafe Late,1.0,3200,Débito
TX-22459,2025-07-19 10:06:55,Consumidor Final,Mesa 6,reposteria,muffin arandano,1.0,2100,Débito
TX-22459,2025-07-19 10:12:51,Consumidor Final,Mesa 6,CAFÉ,AMERICANO,3.0,2200,Débito
TX-22460,2025-07-19 10:14:59,Consumidor Final,Mesa 5,Cafe,flat white,2.0,$ 3.000,Débito
TX-22460,2025-07-19 10:16:46,Consumidor Final,Mesa 5,Cafés,Té Negro,1.0,2100,Débito
TX-22460,2025-07-19 10:21:23,Consumidor Final,Mesa 5,CAFÉ,Té Verde,1.0,2100,Débito
TX-22461,2025-07-19 10:21:32,19332554-K,Para Llevar,Sandwichería,Sándwich Jamón-Queso,1.0,$ 3.800,Débito
TX-22461,2025-07-19 10:23:49,19332554-K,Para Llevar,Reposteria ,medialuna,2.0,$ 1.400,Débito
TX-22461,2025-07-19 10:45:52,19332554-K,Para Llevar,PASTELERIA,Muffin de Arándanos,1.0,2100,Débito
TX-22462,2025-07-19 12:08:25,Consumidor Final,Mesa 8,Sandwichería,sandwich jamon queso,1.0,3800,Crédito
TX-22462,2025-07-19 12:08:25,Consumidor Final,Mesa 8,Sandwichería,sandwich jamon queso,1.0,3800,Crédito
TX-22462,45857.5942,Consumidor Final,Mesa 8,Cafe,Flatwhite,1.0,3000,Crédito
TX-22462,2025-07-19 17:37:00,Consumidor Final,Mesa 8,PASTELERIA,Medialunas Manjar,2.0,1600,Crédito
TX-22463,19/07/2025 18:00,Consumidor Final,Mesa 5,Reposteria ,waffle manjar,1.0,3200,Crédito
TX-22463,45857.7526,Consumidor Final,Mesa 5,BEBIDAS,jugo naranja,1.0,2990,Crédito
TX-22463,2025-07-19 18:07:15,Consumidor Final,Mesa 5,sandwicheria,Croissant Mechada Queso,,$ 5.690,Crédito
TX-22464,2025-07-19 18:14:19,Consumidor Final,Mesa 3,Cafés,te negro,3.0,2100,Crédito
TX-22464,2025-07-19 18:16:45,Consumidor Final,Mesa 3,sandwicheria,sandwich jamon queso,2.0,3800,Crédito
TX-22464,19/07/2025 18:18,Consumidor Final,Mesa 3,Cafe,flat white,3.0,3000,Crédito
TX-22465,2025-07-19 18:36:15,Consumidor Final,Para Llevar,BEBIDAS,jugo pina,1.0,2990,Débito
TX-22465,2025-07-19 18:53:49,Consumidor Final,Para Llevar,Reposteria ,Medialuna Manjar,1.0,1600,Débito
TX-22465,45857.796,Consumidor Final,Para Llevar,Bebestibles,Jugo Naranja Natural,3.0,2990,Débito
TX-22466,2025-07-19 19:09:41,Consumidor Final,Mesa 6,BEBIDAS,Leche con Plátano,1.0,$ 2.700,Transferencia
TX-22466,45857.7988,Consumidor Final,Mesa 6,Reposteria ,medialuna,1.0,1400,Transferencia
TX-22466,45857.7988,Consumidor Final,Mesa 6,Reposteria ,medialuna,1.0,1400,Transferencia
TX-22466,2025-07-19 19:24:08,Consumidor Final,Mesa 6,Cafe,Capu ,1.0,3100,Transferencia
TX-22467,2025-07-19 19:26:26,Consumidor Final,Para Llevar,Sándwiches,Croissant Jamón Queso,1.0,4500,Efectivo
TX-22467,2025-07-19 19:27:58,Consumidor Final,Para Llevar,Repostería,Muffin de Arándanos,2.0,$ 2.100,Efectivo
TX-22467,19/07/2025 19:29,Consumidor Final,Para Llevar,CAFÉ,CAFÉ LATTE,1.0,3200,Efectivo
TX-22468,2025-07-19 19:36:54,Consumidor Final,Mesa 8,reposteria,MUFFIN VAINILLA,2.0,2100,Transferencia
TX-22468,45857.8193,Consumidor Final,Mesa 8,Sándwiches,CROISSANT CAPRESE,3.0,4790,Transferencia
TX-22468,2025-07-20 08:09:32,Consumidor Final,Mesa 8,Sandwichería,Croissant Mechada Queso,1.0,5690,Transferencia
TX-22469,20/07/2025 09:09,16443882-1,Mesa 5,cafes,te blanco,1.0,2300,Débito
TX-22469,2025-07-20 09:11:39,16443882-1,Mesa 5,CAFÉ,CAFÉ LATTE,3.0,3200,Débito
TX-22469,2025-07-20 09:11:49,16443882-1,Mesa 5,Cafe,Capu ,2.0,3100,Débito
TX-22470,2025-07-20 09:15:25,Consumidor Final,Mesa 9,cafes,Té Negro,1.0,$ 2.100,Débito
TX-22470,20/07/2025 09:24,Consumidor Final,Mesa 9,Cafés,AMERICANO,1.0,2200,Débito
TX-22470,2025-07-20 09:24:44,Consumidor Final,Mesa 9,Reposteria ,Medialuna Dulce,3.0,$ 1.400,Débito
TX-22471,2025-07-20 09:39:30,Consumidor Final,Mesa 8,PASTELERIA,medialuna manjar,1.0,1600,Débito
TX-22471,2025-07-20 09:41:35,Consumidor Final,Mesa 8,Sandwichería,sandwich mechada queso,3.0,5490,Débito
TX-22471,2025-07-20 09:47:08,Consumidor Final,Mesa 8,Reposteria ,Muffin de Arándanos,1.0,$ 2.100,Débito
TX-22472,2025-07-20 09:47:18,Consumidor Final,Mesa 3,Cafe,Mochaccino,1.0,3400,Efectivo
TX-22472,2025-07-20 09:47:18,Consumidor Final,Mesa 3,Cafe,Mochaccino,1.0,3400,Efectivo
TX-22472,2025-07-20 09:56:55,Consumidor Final,Mesa 3,Repostería,waffle manjar,1.0,3200,Efectivo
TX-22472,2025-07-20 09:58:11,Consumidor Final,Mesa 3,Bebestibles,Leche con Plátano,1.0,2700,Efectivo
TX-22473,2025-07-20 10:10:59,Consumidor Final,Mesa 4,BEBIDAS,Jugo de Arándano,3.0,3100,Débito
TX-22473,2025-07-20 10:13:03,Consumidor Final,Mesa 4,cafes,Capu ,1.0,3100,Débito
TX-22473,45858.4454,Consumidor Final,Mesa 4,Bebestible,JUGO ARANDANO,1.0,$ 3.100,Débito
TX-22474,2025-07-20 11:19:30,Consumidor Final,Para Llevar,reposteria,medialuna manjar,3.0,1600,Débito
TX-22474,45858.4728,Consumidor Final,Para Llevar,Cafés,cafe americano,3.0,2200,Débito
TX-22474,2025-07-20 12:00:50,Consumidor Final,Para Llevar,PASTELERIA,MUFFIN VAINILLA,1.0,2100,Débito
TX-22475,2025-07-20 13:41:01,Consumidor Final,Mesa 8,CAFÉ,Mochaccino,3.0,3400,Crédito
TX-22475,2025-07-20 14:31:05,Consumidor Final,Mesa 8,CAFÉ,te negro,3.0,2100,Crédito
TX-22475,2025-07-20 14:56:46,Consumidor Final,Mesa 8,CAFÉ,Café Latte,1.0,3200,Crédito
TX-22475,2025-07-20 14:56:46,Consumidor Final,Mesa 8,CAFÉ,Café Latte,1.0,3200,Crédito
TX-22476,2025-07-20 15:06:28,Consumidor Final,Mesa 1,cafes,te verde,1.0,2100,Crédito
TX-22476,45858.6487,Consumidor Final,Mesa 1,bebestibles,MATCHA LATTE,1.0,3600,Crédito
TX-22476,2025-07-20 16:28:03,Consumidor Final,Mesa 1,Bebestibles,Jugo Naranja Natural,3.0,$ 2.990,Crédito
TX-22477,2025-07-20 16:59:31,55667788-9,Para Llevar,cafes,Capu ,1.0,3100,Crédito
TX-22477,20/07/2025 18:14,55667788-9,Para Llevar,Cafés,MOCA,2.0,$ 3.400,Crédito
TX-22477,2025-07-20 18:17:45,55667788-9,Para Llevar,Sandwichería,Sándwich Mechada Queso,1.0,5490,Crédito
TX-22478,45858.7648,Consumidor Final,Mesa 3,Sándwiches,Sándwich Jamón-Queso,2.0,3800,Débito
TX-22478,45858.773,Consumidor Final,Mesa 3,SANDWICH,croissant jq,1.0,4500,Débito
TX-22478,2025-07-20 18:37:33,Consumidor Final,Mesa 3,cafes,Capuccino,1.0,3100,Débito
TX-22479,2025-07-20 18:43:16,Consumidor Final,Mesa 9,cafes,FLAT WHITE,1.0,3000,Crédito
TX-22479,20/07/2025 18:59,Consumidor Final,Mesa 9,Cafés,Té Negro,1.0,2100,Crédito
TX-22479,2025-07-20 19:07:05,Consumidor Final,Mesa 9,CAFÉ,Espresso Doble,3.0,2490,Crédito
TX-22480,2025-07-20 19:08:05,Consumidor Final,Mesa 7,Repostería,Donas Rellenas,2.0,2200,Transferencia
TX-22480,2025-07-20 19:13:05,Consumidor Final,Mesa 7,CAFÉ,Mocaccino,2.0,3400,Transferencia
TX-22480,45858.8077,Consumidor Final,Mesa 7,reposteria,Medialuna Manjar,1.0,$ 1.600,Transferencia
TX-22481,20/07/2025 19:24,Consumidor Final,Mesa 6,cafes,capuccino,3.0,3100,Débito
TX-22481,2025-07-21 08:43:48,Consumidor Final,Mesa 6,cafes,TE NEGRO,2.0,2100,Débito
TX-22481,2025-07-21 09:01:55,Consumidor Final,Mesa 6,Sándwiches,Croissant Mechada Queso,3.0,$ 5.690,Débito
TX-22482,2025-07-21 09:05:26,Consumidor Final,Mesa 9,SANDWICH,croissant jq,1.0,4500,Débito
TX-22482,2025-07-21 09:07:34,Consumidor Final,Mesa 9,reposteria,donas,2.0,2200,Débito
TX-22482,2025-07-21 09:13:52,Consumidor Final,Mesa 9,Sandwichería,Croissant Caprese,1.0,4790,Débito
TX-22483,45859.396,Consumidor Final,Para Llevar,CAFÉ,Americano,3.0,$ 2.200,Efectivo
TX-22483,2025-07-21 09:37:16,Consumidor Final,Para Llevar,sandwicheria,croissant jq,3.0,4500,Efectivo
TX-22483,21/07/2025 09:37,Consumidor Final,Para Llevar,bebestibles,JUGO PIÑA,2.0,2990,Efectivo
TX-22484,2025-07-21 09:37:39,12345678-9,Mesa 3,Repostería,Medialuna Dulce,2.0,1400,Débito
TX-22484,2025-07-21 09:37:59,12345678-9,Mesa 3,cafes,TE VERDE,2.0,$ 2.100,Débito
TX-22484,21/07/2025 09:51,12345678-9,Mesa 3,Cafés,espresso doble,1.0,2490,Débito
TX-22485,2025-07-21 09:56:00,Consumidor Final,Mesa 2,Sandwichería,Sándwich Caprese,3.0,4990,Crédito
TX-22485,2025-07-21 10:07:10,Consumidor Final,Mesa 2,Reposteria ,Muffin Arandanos ,3.0,2100,Crédito
TX-22485,2025-07-21 10:18:39,Consumidor Final,Mesa 2,bebestibles,Leche Plátano,3.0,$ 2.700,Crédito
TX-22486,45859.4304,Consumidor Final,Mesa 8,PASTELERIA,Muffin de Vainilla Natural,1.0,2100,Débito
TX-22486,21/07/2025 10:22,Consumidor Final,Mesa 8,Repostería,Muffin Arandanos ,1.0,2100,Débito
TX-22486,21/07/2025 10:26,Consumidor Final,Mesa 8,cafes,espresso doble,3.0,2490,Débito
TX-22487,2025-07-21 10:27:02,Consumidor Final,Mesa 2,Cafés,TE NEGRO,1.0,2100,Débito
TX-22487,2025-07-21 10:29:38,Consumidor Final,Mesa 2,reposteria,WAFFLE MANJAR,1.0,$ 3.200,Débito
TX-22487,2025-07-21 11:55:06,Consumidor Final,Mesa 2,BEBIDAS,jugo pina,1.0,2990,Débito
TX-22488,45859.5466,Consumidor Final,Mesa 1,cafes,Té Blanco,2.0,2300,Efectivo
TX-22488,45859.6057,Consumidor Final,Mesa 1,reposteria,Medialuna Dulce ,2.0,1400,Efectivo
TX-22488,45859.6825,Consumidor Final,Mesa 1,sandwicheria,croissant jq,3.0,$ 4.500,Efectivo
TX-22489,21/07/2025 17:10,Consumidor Final,Mesa 8,Reposteria ,donas,2.0,2200,Débito
TX-22489,21/07/2025 17:49,Consumidor Final,Mesa 8,Sandwichería,Croissant Mechada Queso,3.0,5690,Débito
TX-22489,21/07/2025 18:12,Consumidor Final,Mesa 8,Sandwichería,Sándwich Mechada Queso,2.0,5490,Débito
TX-22490,2025-07-21 18:15:28,Consumidor Final,Mesa 9,Bebestible,JUGO PIÑA,1.0,2990,Débito
TX-22490,2025-07-21 18:19:45,Consumidor Final,Mesa 9,Cafe,TE BLANCO,2.0,2300,Débito
TX-22490,45859.773,Consumidor Final,Mesa 9,Reposteria ,waffle manjar,1.0,3200,Débito
TX-22491,2025-07-21 18:50:33,Consumidor Final,Para Llevar,Sándwiches,Sándwich J/Q,2.0,3800,Débito
TX-22491,2025-07-21 18:52:25,Consumidor Final,Para Llevar,Cafe,flat white,2.0,3000,Débito
TX-22491,45859.7867,Consumidor Final,Para Llevar,reposteria,muffin vainilla,1.0,2100,Débito
TX-22492,2025-07-21 19:22:44,Consumidor Final,Para Llevar,bebestibles,matcha latte,1.0,3600,Efectivo
TX-22492,2025-07-21 19:23:36,Consumidor Final,Para Llevar,sandwicheria,Sandwich Caprese Ciabatta,1.0,$ 4.990,Efectivo
TX-22492,2025-07-21 19:30:20,Consumidor Final,Para Llevar,PASTELERIA,MUFFIN VAINILLA,2.0,2100,Efectivo
TX-22493,2025-07-21 19:40:00,12345678-9,Para Llevar,CAFÉ,Té Negro,,2100,Crédito
TX-22493,21/07/2025 19:46,12345678-9,Para Llevar,CAFÉ,CAFÉ LATTE,1.0,3200,Crédito
TX-22493,2025-07-21 19:52:21,12345678-9,Para Llevar,CAFÉ,Cappuccino,1.0,3100,Crédito
TX-22494,2025-07-21 19:59:46,Consumidor Final,Mesa 9,Repostería,Muffin Arandanos ,1.0,2100,Débito
TX-22494,22/07/2025 08:18,Consumidor Final,Mesa 9,Sandwichería,Mechada Queso,2.0,5490,Débito
TX-22494,22/07/2025 08:38,Consumidor Final,Mesa 9,Sándwiches,CROISSANT MECHADA,2.0,5690,Débito
TX-22495,45860.3807,Consumidor Final,Mesa 8,Repostería,MUFFIN VAINILLA,1.0,$ 2.100,Débito
TX-22495,22/07/2025 09:12,Consumidor Final,Mesa 8,cafes,Té Verde,2.0,2100,Débito
TX-22495,2025-07-22 09:12:07,Consumidor Final,Mesa 8,Repostería,MUFFIN VAINILLA,1.0,2100,Débito
TX-22495,2025-07-22 09:12:07,Consumidor Final,Mesa 8,Repostería,MUFFIN VAINILLA,1.0,2100,Débito
TX-22496,2025-07-22 09:24:35,Consumidor Final,Mesa 5,Sándwiches,Sándwich Caprese,2.0,4990,Crédito
TX-22496,2025-07-22 09:24:59,Consumidor Final,Mesa 5,sandwicheria,Mechada Queso,3.0,$ 5.490,Crédito
TX-22496,2025-07-22 09:26:06,Consumidor Final,Mesa 5,PASTELERIA,Muffin Arandanos ,1.0,2100,Crédito
TX-22497,2025-07-22 09:26:24,Consumidor Final,Para Llevar,Cafe,Espresso dbl,2.0,2490,Transferencia
TX-22497,2025-07-22 09:27:44,Consumidor Final,Para Llevar,Sandwichería,Croissant Jamón Queso,1.0,4500,Transferencia
TX-22497,2025-07-22 09:30:45,Consumidor Final,Para Llevar,cafes,TE NEGRO,2.0,2100,Transferencia
TX-22498,2025-07-22 09:45:52,Consumidor Final,Mesa 1,PASTELERIA,muffin vainilla,1.0,$ 2.100,Crédito
TX-22498,2025-07-22 10:16:04,Consumidor Final,Mesa 1,cafes,Té Blanco,2.0,2300,Crédito
TX-22498,2025-07-22 10:22:17,Consumidor Final,Mesa 1,Sándwiches,croissant mechada,3.0,5690,Crédito
TX-22499,2025-07-22 11:25:46,Consumidor Final,Mesa 8,Sándwiches,Sándwich Caprese,1.0,$ 4.990,Débito
TX-22499,2025-07-22 12:25:39,Consumidor Final,Mesa 8,Reposteria ,donas,3.0,2200,Débito
TX-22499,22/07/2025 12:36,Consumidor Final,Mesa 8,Bebestibles,JUGO ARANDANO,1.0,3100,Débito
TX-22500,2025-07-22 14:38:44,Consumidor Final,Mesa 6,cafes,cafe americano,1.0,2200,Débito
TX-22500,2025-07-22 15:35:03,Consumidor Final,Mesa 6,sandwicheria,Mechada Queso,1.0,5490,Débito
TX-22500,2025-07-22 18:05:05,Consumidor Final,Mesa 6,reposteria,Donas Rellenas,3.0,2200,Débito
TX-22501,2025-07-22 18:15:54,Consumidor Final,Mesa 1,reposteria,Donas Rellenas,3.0,2200,Crédito
TX-22501,2025-07-22 18:29:53,Consumidor Final,Mesa 1,reposteria,Muffin de Vainilla Natural,3.0,2100,Crédito
TX-22501,45860.7797,Consumidor Final,Mesa 1,Cafés,espresso doble,1.0,$ 2.490,Crédito
TX-22502,22/07/2025 18:53,Consumidor Final,Mesa 3,sandwicheria,Sandwich Caprese Ciabatta,1.0,4990,Efectivo
TX-22502,2025-07-22 18:58:54,Consumidor Final,Mesa 3,CAFÉ,MOCA,1.0,3400,Efectivo
TX-22502,2025-07-22 19:02:30,Consumidor Final,Mesa 3,Sándwiches,croissant mechada,1.0,$ 5.690,Efectivo
TX-22503,22/07/2025 19:02,Consumidor Final,Mesa 4,Repostería,medialuna manjar,1.0,1600,Débito
TX-22503,45860.7935,Consumidor Final,Mesa 4,bebestibles,Té Matcha Latte,2.0,3600,Débito
TX-22503,22/07/2025 19:03,Consumidor Final,Mesa 4,PASTELERIA,Medialunas,1.0,1400,Débito
TX-22504,22/07/2025 19:04,Consumidor Final,Mesa 8,reposteria,muffin vainilla,2.0,2100,Débito
TX-22504,2025-07-22 19:50:53,Consumidor Final,Mesa 8,CAFÉ,Mocaccino,1.0,3400,Débito
TX-22504,45860.8273,Consumidor Final,Mesa 8,Cafe,Espresso Doble,1.0,2490,Débito
TX-22505,2025-07-22 19:53:29,Consumidor Final,Mesa 5,PASTELERIA,medialuna,1.0,$ 1.400,Débito
TX-22505,2025-07-22 19:57:09,Consumidor Final,Mesa 5,PASTELERIA,Medialuna Dulce ,3.0,1400,Débito
TX-22505,2025-07-23 09:00:14,Consumidor Final,Mesa 5,PASTELERIA,muffin vainilla,1.0,2100,Débito
TX-22506,2025-07-23 09:17:05,Consumidor Final,Para Llevar,SANDWICH,croissant caprese,1.0,4790,Débito
TX-22506,2025-07-23 09:17:51,Consumidor Final,Para Llevar,Sándwiches,Mechada Queso,2.0,5490,Débito
TX-22506,2025-07-23 09:18:38,Consumidor Final,Para Llevar,BEBIDAS,jugo de piña,1.0,2990,Débito
TX-22507,23/07/2025 09:21,Consumidor Final,Mesa 4,CAFÉ,Flatwhite,1.0,$ 3.000,Efectivo
TX-22507,2025-07-23 09:24:54,Consumidor Final,Mesa 4,SANDWICH,Croissant J/Q,1.0,4500,Efectivo
TX-22507,23/07/2025 09:25,Consumidor Final,Mesa 4,Sándwiches,croissant mechada,1.0,5690,Efectivo
TX-22508,2025-07-23 09:36:46,Consumidor Final,Mesa 5,BEBIDAS,jugo de piña,3.0,2990,Débito
TX-22508,2025-07-23 09:37:18,Consumidor Final,Mesa 5,cafes,Cappuccino,1.0,3100,Débito
TX-22508,23/07/2025 09:41,Consumidor Final,Mesa 5,cafes,TE VERDE,2.0,2100,Débito
TX-22509,2025-07-23 09:46:53,Consumidor Final,Mesa 2,PASTELERIA,muffin vainilla,1.0,$ 2.100,Débito
TX-22509,2025-07-23 09:56:49,Consumidor Final,Mesa 2,cafes,espresso doble,1.0,2490,Débito
TX-22509,2025-07-23 09:58:31,Consumidor Final,Mesa 2,cafes,AMERICANO,2.0,2200,Débito
TX-22510,2025-07-23 10:07:15,Consumidor Final,Mesa 6,Bebestibles,Jugo de Arándano,1.0,3100,Débito
TX-22510,45861.4277,Consumidor Final,Mesa 6,SANDWICH,croissant jq,,4500,Débito
TX-22510,2025-07-23 10:19:35,Consumidor Final,Mesa 6,Sándwiches,sandwich caprese,1.0,4990,Débito
TX-22511,2025-07-23 10:27:08,11223344-5,Mesa 7,reposteria,Medialunas,1.0,1400,Débito
TX-22511,2025-07-23 10:29:15,11223344-5,Mesa 7,reposteria,Medialunas Manjar,1.0,1600,Débito
TX-22511,2025-07-23 11:28:29,11223344-5,Mesa 7,bebestibles,Jugo de Piña,2.0,2990,Débito
TX-22512,2025-07-23 12:35:26,19332554-K,Mesa 5,sandwicheria,Croissant Mechada Queso,3.0,5690,Débito
TX-22512,45861.5871,19332554-K,Mesa 5,Sándwiches,Croissant Caprese,3.0,$ 4.790,Débito
TX-22512,2025-07-23 15:42:31,19332554-K,Mesa 5,cafes,Té Verde,2.0,2100,Débito
TX-22513,2025-07-23 16:33:00,Consumidor Final,Mesa 5,Cafés,TE VERDE,1.0,2100,Débito
TX-22513,2025-07-23 17:39:10,Consumidor Final,Mesa 5,Cafe,Té Blanco,1.0,2300,Débito
TX-22513,2025-07-23 18:06:43,Consumidor Final,Mesa 5,Sándwiches,sandwich caprese,1.0,4990,Débito
TX-22514,2025-07-23 18:12:03,55667788-9,Para Llevar,CAFÉ,Flat White,1.0,3000,Crédito
TX-22514,45861.7775,55667788-9,Para Llevar,SANDWICH,Croissant Mechada Queso,2.0,5690,Crédito
TX-22514,2025-07-23 18:41:17,55667788-9,Para Llevar,BEBIDAS,JUGO ARANDANO,3.0,3100,Crédito
TX-22515,2025-07-23 18:45:14,Consumidor Final,Mesa 1,Bebestible,Jugo de Piña,1.0,2990,Transferencia
TX-22515,2025-07-23 18:56:25,Consumidor Final,Mesa 1,CAFÉ,ESPRESSO DOBLE,3.0,2490,Transferencia
TX-22515,2025-07-23 19:06:12,Consumidor Final,Mesa 1,cafes,espresso doble,1.0,2490,Transferencia
TX-22516,2025-07-23 19:10:25,Consumidor Final,Mesa 8,Cafe,Mocaccino,1.0,$ 3.400,Crédito
TX-22516,2025-07-23 19:24:21,Consumidor Final,Mesa 8,BEBIDAS,leche platano,1.0,2700,Crédito
TX-22516,2025-07-23 19:48:58,Consumidor Final,Mesa 8,Bebestible,Té Matcha Latte,1.0,$ 3.600,Crédito
TX-22517,45861.8263,Consumidor Final,Mesa 8,sandwicheria,croissant mechada,1.0,5690,Débito
TX-22517,2025-07-24 09:08:10,Consumidor Final,Mesa 8,bebestibles,Leche con Plátano,1.0,$ 2.700,Débito
TX-22517,2025-07-24 09:25:55,Consumidor Final,Mesa 8,reposteria,MUFFIN VAINILLA,1.0,2100,Débito
TX-22518,24/07/2025 09:38,Consumidor Final,Mesa 1,CAFÉ,Flat White,3.0,3000,Débito
TX-22518,2025-07-24 09:45:23,Consumidor Final,Mesa 1,CAFÉ,Americano,2.0,2200,Débito
TX-22518,2025-07-24 09:52:39,Consumidor Final,Mesa 1,bebestibles,Té Matcha Latte,3.0,$ 3.600,Débito
TX-22519,2025-07-24 10:03:19,98765432-1,Mesa 4,Repostería,muffin arandano,3.0,2100,Débito
TX-22519,2025-07-24 10:03:28,98765432-1,Mesa 4,cafes,Flat White,1.0,3000,Débito
TX-22519,2025-07-24 10:14:50,98765432-1,Mesa 4,SANDWICH,croissant caprese,3.0,4790,Débito
TX-22520,2025-07-24 10:15:16,Consumidor Final,Mesa 1,Repostería,Donas Rellenas,3.0,2200,Débito
TX-22520,2025-07-24 10:18:01,Consumidor Final,Mesa 1,sandwicheria,croissant jq,1.0,4500,Débito
TX-22520,2025-07-24 10:23:36,Consumidor Final,Mesa 1,reposteria,DONAS RELLENAS,3.0,$ 2.200,Débito
TX-22521,24/07/2025 10:27,Consumidor Final,Mesa 3,Cafe,Americano,1.0,2200,Débito
TX-22521,24/07/2025 11:48,Consumidor Final,Mesa 3,Cafés,TE VERDE,1.0,$ 2.100,Débito
TX-22521,2025-07-24 14:30:52,Consumidor Final,Mesa 3,Reposteria ,dona rellena,1.0,2200,Débito
TX-22522,2025-07-24 15:48:27,Consumidor Final,Mesa 5,Sándwiches,croissant caprese,2.0,4790,Débito
TX-22522,2025-07-24 16:34:01,Consumidor Final,Mesa 5,Cafés,capuccino,1.0,$ 3.100,Débito
TX-22522,2025-07-24 17:55:21,Consumidor Final,Mesa 5,Reposteria ,donas,2.0,2200,Débito
TX-22523,24/07/2025 18:16,Consumidor Final,Mesa 4,Bebestibles,Jugo Arándanos,1.0,3100,Débito
TX-22523,2025-07-24 18:18:15,Consumidor Final,Mesa 4,Bebestible,jugo arandano,2.0,3100,Débito
TX-22523,24/07/2025 18:24,Consumidor Final,Mesa 4,Sándwiches,Sandwich Caprese Ciabatta,1.0,4990,Débito
TX-22523,24/07/2025 18:24,Consumidor Final,Mesa 4,Sándwiches,Sandwich Caprese Ciabatta,1.0,4990,Débito
